,Title,Published_date,Views,Likes,Comments,Month
6232,GTA V ONLINE: VACACIONES EN EL MAR,2013-11-20,4909548,76689,4039,Nov
6233,LOS JUEGOS DEL PAN: EMPANADA FINAL,2013-11-20,2392358,45922,3639,Nov
6234,PLANETA VEGETTA: MAS VALE PREVENIR QUE CURAR #9,2013-11-19,1884952,48736,10781,Nov
6235,COD GHOST: UN BONITO DIA CON MI HONEY,2013-11-19,1035222,30975,2644,Nov
6236,ZONA MINECRAFT: EL JEFE SALTARIN #29,2013-11-18,1101791,38810,4275,Nov
6237,LEFT 4 DEAD 2: ESCAPADA DE DISNEYLAND (EPISODIO FINAL),2013-11-18,1531570,25876,1339,Nov
6238,BATTLEFIELD 4: UN SOLDADO EN LA TORMENTA,2013-11-17,628146,22351,2454,Nov
6239,LOS JUEGOS DEL HAMBRE: CON LA MIEL EN LOS LABIOS,2013-11-17,3214164,47437,3759,Nov
6240,PLANETA VEGETTA: UN DURO DIA DE TRABAJO #8,2013-11-16,2551695,58214,12667,Nov
6241,LEFT 4 DEAD 2: DISNEYLAND Y LA CASA DEL TERROR #3 | WILLYREX Y VEGETTA |,2013-11-16,6194380,46497,2028,Nov
6242,ZONA MINECRAFT: MIS ANIMALES SERAN VENGADOS #28,2013-11-15,1164354,29144,4890,Nov
6243,SNIPER ELITE: NAZI ZOMBIE ARMY 2: UN BAÑO DE SANGRE,2013-11-15,912502,17046,1250,Nov
6244,PLANETA VEGETTA: EMPIEZA A SER UN HOGAR #7,2013-11-14,4591450,72018,10904,Nov
6245,"LEFT 4 DEAD 2, UN VIAJE POR DISNEYLAND #1 | WILLYREX Y VEGETTA |",2013-11-14,3945858,60189,3840,Nov
6246,GTA V ONLINE: DISPARA Y LUEGO PREGUNTA,2013-11-13,11351761,161826,9097,Nov
6247,ZONA MINECRAFT: MI BRUNO Y YO #27,2013-11-13,1318904,30188,7996,Nov
6248,PLANETA VEGETTA: MIS MINIONS SUPER TRABAJADORES #6,2013-11-12,5662566,87237,9109,Nov
6249,SHADOW WARRIOR: PENETRADOR DE ALMAS #5,2013-11-12,262965,14035,1348,Nov
6250,"CALL OF DUTY GHOST: JEREMY...GRAN PERRO,MEJOR PERSONA",2013-11-11,2864937,46618,4517,Nov
6251,LOS JUEGOS DEL HAMBRE: TODO LO QUE SUBE TIENE QUE BAJAR,2013-11-11,9421141,92451,5080,Nov
6252,ZONA MINECRAFT: LA ESPERANZA ES LO ULTIMO QUE SE PIERDE #26,2013-11-10,974027,38658,5038,Nov
6253,GARRY´S MOD (PROP HUNT): SOY UNA MUÑEQUITA SEXY,2013-11-10,2883041,57196,2069,Nov
6254,PLANETA VEGETTA: LA CUEVA DEL METEORITO #5,2013-11-09,2137138,59592,11445,Nov
6255,BATTLEFIELD 4 LAUNCH: UN DIA DE GUERRA MUY RARO | WILLYREX Y VEGETTA |,2013-11-09,1294823,24564,1811,Nov
6256,GTA V ONLINE: 500.000$ PARA DISFRUTAR!,2013-11-08,17811862,214829,10441,Nov
6257,ZONA MINECRAFT: EL MARTILLO DE THOR #25,2013-11-08,3086826,46355,4757,Nov
6258,PLANETA VEGETTA: EL METEORITO DEL DESIERTO #4,2013-11-07,2517176,69438,13632,Nov
6259,HOW TO SURVIVE: ESTO NO ES NORMAL,2013-11-07,249580,10869,1131,Nov
6260,BATTLEFIELD 4 LAUNCH: DOS HOMBRES MUY DUROS | WILLYREX Y VEGETTA |,2013-11-06,1582905,34448,2872,Nov
6261,LOS JUEGOS DEL HAMBRE: UN MAL DIA QUE OLVIDAR!,2013-11-06,1922712,33338,2899,Nov
6262,PLANETA VEGETTA: MIS MINIONS! #3,2013-11-05,3945583,76731,10798,Nov
6263,JINETES DE DRAGON | #APOCALIPSISMINECRAFT | EPISODIO 67 | WILLYREX Y VEGETTA,2013-11-05,2902001,70607,10357,Nov
6264,GTA V ONLINE: UN ASESINO ANDA SUELTO,2013-11-04,2906664,65100,8433,Nov
6265,ZONA MINECRAFT: LA AVARICIA ROMPE EL SACO #24,2013-11-04,2051441,39867,13014,Nov
6266,"GARRY´S MOD: TRES HOMBRES,UN TRAIDOR",2013-11-03,18186857,225937,6407,Nov
6267,MI PEOR PESADILLA | #APOCALIPSISMINECRAFT | EPISODIO 65 | WILLYREX Y VEGETTA,2013-11-03,2570800,59863,10152,Nov
6268,ZONA MINECRAFT: LA MONTAÑA DE LAS OVEJAS #23,2013-11-02,743350,31274,5802,Nov
6269,GTA V ONLINE: EN BUSCA DE DINERO,2013-11-02,3095564,77417,26594,Nov
6270,BATTLEFIELD 4 LAUNCH: SENCILLAMENTE INCREIBLE!,2013-11-01,638135,29914,4393,Nov
6271,"""ESPECIAL HALLOWEEN [PARTE 2]"" | #APOCALIPSISMINECRAFT | EPISODIO 63 | WILLYREX Y VEGETTA",2013-11-01,4518376,75079,30333,Nov
6272,PLANETA VEGETTA: EQUIPANDOME PARA LA LUCHA #2,2013-10-31,3365950,95776,14361,Oct
6273,SAINTS ROW IV: EPISODIO FINAL,2013-10-31,1716364,32089,3364,Oct
6274,PAY DAY 2: AL ESTILO BREAKING BAD | WILLYREX Y VEGETTA,2013-10-30,1022613,23836,1680,Oct
6275,VISITA AL NUEVO MUNDO | #APOCALIPSISMINECRAFT | EPISODIO 61 | WILLYREX Y VEGETTA,2013-10-30,1970461,48852,6352,Oct
6276,PLANETA VEGETTA: NUEVA TEMPORADA (2.000.000 DE GRACIAS) #1,2013-10-29,6219427,167833,20316,Oct
6277,SHADOW WARRIOR: LA BALLESTA ASESINA #4,2013-10-29,329366,12478,1871,Oct
6278,HOW TO SURVIVIVE: A LA SEGUNDA VA LA VENCIDA (DESAFIO 2),2013-10-28,429158,14848,2696,Oct
6279,EL COMIENZO DE NUESTRO ARCA | #APOCALIPSISMINECRAFT | EPISODIO 59 | WILLYREX Y VEGETTA,2013-10-28,1770739,51082,8555,Oct
6280,ZONA MINECRAFT: SPIRIT EL CORCEL INDOMABLE #22,2013-10-27,1431546,33925,7263,Oct
6281,GARRY´S MOD (PROP HUNT): SOY UN ANZUELO!,2013-10-27,4038853,75983,3484,Oct
6282,SAINTS ROW IV: EL FIN SE ACERCA! #17,2013-10-26,597277,16525,2423,Oct
6283,POR MI WILLY MATO| #APOCALIPSISMINECRAFT | EPISODIO 57 | WILLYREX Y VEGETTA,2013-10-26,1998346,53879,8806,Oct
6284,LOS JUEGOS DEL HAMBRE: PELEA DE FLORES!,2013-10-25,2121782,34674,4206,Oct
6285,GTA V ONLINE: EL CORTE DE PELO MAS CARO DE LA HISTORIA,2013-10-25,4728181,72988,5926,Oct
6286,HOW TO SURVIVE: DOS SUPERVIVIENTES DESORIENTADOS (DESAFIO 1),2013-10-24,866936,23837,2699,Oct
6287,NUESTRA PECERA CUQUI | #APOCALIPSISMINECRAFT | EPISODIO 55 | WILLYREX Y VEGETTA,2013-10-24,2449834,54645,6795,Oct
6288,HALO 4: HOMBRE ASESINO ME LLAMABAN,2013-10-23,804274,30129,3899,Oct
6289,ZONA MINECRAFT: LA VENGANZA EN EL NETHER #21,2013-10-23,1270975,36516,19174,Oct
6290,PLANETA VEGETTA: EPISODIO PILOTO - NUEVA TEMPORADA!,2013-10-22,4775653,120149,18367,Oct
6291,KANUUTU CELESTIAL | #APOCALIPSISMINECRAFT | EPISODIO 53 | WILLYREX Y VEGETTA,2013-10-22,2673756,52581,5156,Oct
6292,ZONA MINECRAFT: ME VENGARE! #20,2013-10-21,1066145,30184,6619,Oct
6293,SAINTS ROW IV: LA MUSICA DE LA MUERTE #16,2013-10-21,496263,14792,1917,Oct
6294,GTA V ONLINE: BUCEO INFINITO,2013-10-20,3673212,68712,25564,Oct
6295,EL ARCA DE VEGE | #APOCALIPSISMINECRAFT | EPISODIO 51 | WILLYREX Y VEGETTA,2013-10-20,2250799,48465,7261,Oct
6296,LA HISTORIA MAS LARGA JAMAS CONTADA DE LOS DEFENSORES DE LA VILLA,2013-10-19,2165486,41124,4971,Oct
6297,SHADOW WARRIOR: EL PUEBLO MALDITO #3,2013-10-19,520261,15824,2364,Oct
6298,SAINTS ROW IV: LA NAVE DEL AMOR #15,2013-10-18,1026954,24060,2684,Oct
6299,LA CANCION DEL PESCADOR | #APOCALIPSISMINECRAFT | EPISODIO 49 | WILLYREX Y VEGETTA,2013-10-18,2447227,55839,11250,Oct
6300,GTA V: REGRESAN LOS REYES DEL CIELO CON WILLY Y LUZU,2013-10-17,13265996,138716,10205,Oct
6301,ZONA MINECRAFT: UN DIA MUY CALENTITO #19,2013-10-17,2123141,31308,8044,Oct
6302,SHADOW WARRIOR: IMPARABLE! #2,2013-10-16,475671,24364,5161,Oct
6303,NOOOOOO | #APOCALIPSISMINECRAFT | EPISODIO 47 | WILLYREX Y VEGETTA,2013-10-16,4566255,107867,21278,Oct
6304,ZONA MINECRAFT: DE MAYOR ASTRONAUTA #18,2013-10-15,2194945,37891,6839,Oct
6305,GARRY´S MOD: CUCU CUCUCUCU,2013-10-15,7568542,114793,3459,Oct
6306,DEFIENDE LA VILLA: EL PALACIO DE LA MUERTE CON WILLY Y LUZU,2013-10-14,1325312,22042,2602,Oct
6307,EN BUSCA DEL DRAGON | #APOCALIPSISMINECRAFT | EPISODIO 45 | WILLYREX Y VEGETTA,2013-10-14,1730638,45139,7602,Oct
6308,"SAINTS ROW IV: DESTRUCCION,ACCION, Y MAS DESTRUCCION #14",2013-10-14,333414,14747,1759,Oct
6309,ZONA MINECRAFT: EL SALTO DEL CREEPER! #17,2013-10-13,1913820,40841,7870,Oct
6310,GTA V ONLINE: NO TE FIES DE NADIE!,2013-10-13,4551049,72778,7103,Oct
6311,V DE VEGETTA: LA MANSION BLANCA (LINK DE DESCARGA),2013-10-12,4646959,112305,15631,Oct
6312,PUENTES PELIGROSOS | #APOCALIPSISMINECRAFT | EPISODIO 43 | WILLYREX Y VEGETTA,2013-10-12,1934459,50683,6873,Oct
6313,SMITE - POSEIDON - MID (COMENZANDO),2013-10-11,931037,27356,4470,Oct
6314,DESTRUIR EL NEXUS: LA PARTIDA MAS LARGA JAMAS CONTADA (PARTE #2),2013-10-11,4132520,56681,5980,Oct
6315,DESTRUIR EL NEXUS: LA PARTIDA MAS LARGA JAMAS CONTADA (PARTE #1),2013-10-10,2410789,37431,4181,Oct
6316,KANUUTU | #APOCALIPSISMINECRAFT | EPISODIO 41 | WILLYREX Y VEGETTA,2013-10-10,2432557,56195,7837,Oct
6317,SHADOW WARRIOR: SOY UN ASESINO! #1,2013-10-10,945425,29867,3886,Oct
6318,GTA V ONLINE: LOS REYES DEL CIELO CON LUZU Y WILLY,2013-10-09,3714147,64995,4585,Oct
6319,ZONA MINECRAFT: NOOOOOOOOOO! #16,2013-10-09,12524978,224545,32423,Oct
6320,JUEGOS DEL HAMBRE: AMORES PLATONICOS EN MINECRAFT,2013-10-08,1389059,27787,3328,Oct
6321,INCENDIOS INESPERADOS | #APOCALIPSISMINECRAFT | EPISODIO 39 | WILLYREX Y VEGETTA,2013-10-08,2305751,56273,7802,Oct
6322,PAY DAY 2: MILLONARIOS Y PROFESIONALES | WILLYREX Y VEGETTA,2013-10-08,1346149,24013,1795,Oct
6323,ZONA MINECRAFT: NUEVO COMPAÑERO DE PISO #15,2013-10-07,3271677,44242,7359,Oct
6324,SAINTS ROW IV: MUNDO RARO #13,2013-10-07,399729,14438,1762,Oct
6325,BATTLEFIELD 4 BETA: NUEVO NIVEL DE EPICIDAD,2013-10-06,975518,22027,4352,Oct
6326,NUEVA DIMENSION! | #APOCALIPSISMINECRAFT | EPISODIO 37 | WILLYREX Y VEGETTA,2013-10-06,2119805,53591,5814,Oct
6327,GTA V ONLINE: AMISTADES PELIGROSAS,2013-10-06,6081456,98569,9871,Oct
6328,ZONA MINECRAFT: LOS GOLEMS PROTECTORES #14,2013-10-05,10458412,77649,15126,Oct
6329,GARRY´S MOD: MENTIRAS MENTIRAS Y MAS MENTIRAS,2013-10-05,5767274,106021,3007,Oct
6330,GTA V ONLINE: CAMINO AL CIELO,2013-10-04,5090489,106625,8876,Oct
6331,UNA DROGA PODEROSA | #APOCALIPSISMINECRAFT | EPISODIO 35 | WILLYREX Y VEGETTA,2013-10-04,2328227,66388,7155,Oct
6332,HAPPY WARS: LOS GIGANTES ASESINOS,2013-10-04,294357,11841,1802,Oct
6333,ZONA MINECRAFT: LUCHANDO POR RIQUEZAS! #13,2013-10-03,1082512,29564,7424,Oct
6334,FAR CRY 3: LA LLAMADA DEL MACHETE,2013-10-03,431218,12625,2599,Oct
6335,GTA V: UN LOCO SUELTO,2013-10-02,5991902,86085,8007,Oct
6336,DOS EXPLORADORES SIN RUMBO | #APOCALIPSISMINECRAFT | EPISODIO 33 | WILLYREX Y VEGETTA,2013-10-02,1822036,58722,7354,Oct
6337,SAINTS ROW IV: COMBATES EN LA CIUDAD #12,2013-10-02,559057,22440,2166,Oct
6338,BATTLEFIELD 4 BETA: EPICO NO! EPIQUISIMO,2013-10-01,755670,27963,5534,Oct
6339,"ZONA MINECRAFT: DIAMANTES,DIAMANTES Y MAS DIAMANTES! #12",2013-10-01,6841808,86670,11509,Oct
6340,BATTLEFIELD 4 BETA: MI PRIMERA VEZ,2013-10-01,391711,20832,2767,Oct
6341,EL PORTAL AL MUNDO OSCURO | #APOCALIPSISMINECRAFT | EPISODIO 31 | WILLYREX Y VEGETTA,2013-09-30,1853348,63558,12099,Sep
6342,GTA V: CON CALZONES Y A LO LOCO (SIN SPOILER),2013-09-30,1579847,60530,7221,Sep
6343,GTA V: EL MUNDO EN MI CONTRA (SIN SPOILER),2013-09-29,3979381,93356,12403,Sep
6344,LOS JUEGOS DEL HAMBRE: LA LUCHA CONTRA MI DESTINO | LUZU Y VEGETTA,2013-09-29,2366673,34512,3327,Sep
6345,GTA V: LOS FAILS MAS GRANDES EN UN SOLO DIA... (SIN SPOILER),2013-09-28,4684233,125824,13658,Sep
6346,LOS GUERREROS DEL NETHER | #APOCALIPSISMINECRAFT | EPISODIO 29 | WILLYREX Y VEGETTA,2013-09-28,2174434,68053,7508,Sep
6347,PAY DAY 2: NOS LLAMAN LOS SIGILOSOS | WILLYREX Y VEGETTA,2013-09-28,6047981,77025,2976,Sep
6348,GTA V: UN DIA AJETREADO CON CHOP,2013-09-27,2457797,83795,9064,Sep
6349,V DE VEGETTA: LA MANSION BLANCA (CONSTRUCCION),2013-09-27,1130962,46149,6571,Sep
6350,GTA V: SOY MAS DURO QUE EL PAN (SIN SPOILER),2013-09-26,4056950,107124,12711,Sep
6351,ESCUELA DE MAGIA | #APOCALIPSISMINECRAFT | EPISODIO 27 | WILLYREX Y VEGETTA,2013-09-26,2884023,62472,6888,Sep
6352,FAR CRY 3: EL AYUDANTE DE LA SELVA Y LA MUJER FANTASMA,2013-09-26,561784,16276,2618,Sep
6353,DESTRUYE EL NEXUS: DOS GUERREROS EPICOS CON WILLYREX,2013-09-25,8849689,93858,7161,Sep
6354,GTA V: UN LOCO SEXY (SIN SPOILER),2013-09-25,2023693,71059,8311,Sep
6355,GTA V: EL FANTASMA MISTERIOSO Y EL AVION DE LA MUERTE (SIN SPOILER),2013-09-24,6139339,105256,22410,Sep
6356,NUESTRAS ACOGEDORAS CASAS | #APOCALIPSISMINECRAFT | EPISODIO 25 | WILLYREX Y VEGETTA,2013-09-24,2648690,85217,7240,Sep
6357,SAINTS ROW IV: AMOR ESPACIAL #11,2013-09-24,756252,22265,2325,Sep
6358,GTA V: FIESTA DEL AGUA (SIN SPOILER),2013-09-23,12587667,173218,24063,Sep
6359,ZONA MINECRAFT: LOS ENCANTAMIENTOS DE MI CASA #11,2013-09-23,2335903,39194,7941,Sep
6360,GTA V: ATERRIZAJE FORZOSO Y MI PERRITO BONITO (SIN SPOILER),2013-09-22,2753891,85462,11162,Sep
6361,VISITA DESASTROSA AL NETHER | #APOCALIPSISMINECRAFT | EPISODIO 23 | WILLYREX Y VEGETTA,2013-09-22,2599807,60285,8929,Sep
6362,GARRY´S MOD (PROP HUNT): DE MAYOR QUIERO SER ESCOPETA,2013-09-22,2338636,55458,2233,Sep
6363,ZONA MINECRAFT: UNA ACOGEDORA MANSION #10,2013-09-21,4262479,92530,14997,Sep
6364,GTA V: PILOTO EN PELIGRO! (SIN SPOILER),2013-09-21,3387032,120571,20263,Sep
6365,GTA V: ¿PROBLEMAS CON LOS HOMBRES DE NEGRO? (SIN SPOILER),2013-09-20,4132588,138925,11988,Sep
6366,EL KARMA ESTA PRESENTE | #APOCALIPSISMINECRAFT | EPISODIO 21 | WILLYREX Y VEGETTA,2013-09-20,2543394,58604,9067,Sep
6367,SAINTS ROW IV: MAS BUENORRO QUE EL PAN #10,2013-09-20,1449124,24454,2470,Sep
6368,ESPECIAL 1.500.000 SUSCRIPTORES EN PLANETA VEGETTA: FINAL DE TEMPORADA,2013-09-19,5336394,124633,22499,Sep
6369,GTA V: EL ATRACO PERFECTO (SIN SPOILER),2013-09-19,5907833,200870,13860,Sep
6370,DEFENDER LA VILLA: NO LOGRARAN PASAR!,2013-09-18,608579,16294,2007,Sep
6371,EL MARTILLO TROLL | #APOCALIPSISMINECRAFT | EPISODIO 19 | WILLYREX Y VEGETTA,2013-09-18,2872873,67423,17018,Sep
6372,GTA V: LA BUENA VIDA (SIN SPOILER),2013-09-18,5895631,138526,10674,Sep
6373,ZONA MINECRAFT: EL ASESINO DE BLAZES #9,2013-09-17,721524,27025,3460,Sep
6374,GTA V: EL SENDERO DE LO DESCONOCIDO (SIN SPOILER),2013-09-17,13126535,182409,16489,Sep
6375,"THE BOOK: ESTRATEGIAS MISTERIOSAS #3 | WILLY,LUZU,STAXX Y VEGETTA",2013-09-16,4328375,70468,8416,Sep
6376,APOCALIPSIS EN ESTADO PURO | #APOCALIPSISMINECRAFT | EPISODIO 17 | WILLYREX Y VEGETTA,2013-09-16,3175455,71389,7885,Sep
6377,SAINTS ROW IV: RELACIONES IMPOSIBLES #9,2013-09-16,637510,19321,3858,Sep
6378,ZONA MINECRAFT: EL CAMINO AL CIELO #8,2013-09-15,1020424,44952,8318,Sep
6379,"GARRY´S MOD (PROP HUNT): MOMENTOS MUSICALES CON STAXX,WILLY Y LUZU",2013-09-15,3425013,60397,2673,Sep
6380,"THE BOOK: NUESTRA LUCHA COMIENZA #1 | WILLY,LUZU,STAXX Y VEGETTA",2013-09-14,10808971,213484,20837,Sep
6381,VECINOS PROBLEMATICOS | #APOCALIPSISMINECRAFT | EPISODIO 15 | WILLYREX Y VEGETTA,2013-09-14,3480012,75400,16101,Sep
6382,"PAY DAY 2: EL POLICIA QUE HACE MAGIA | STAXX, WILLY Y VEGETTA",2013-09-14,3090341,43891,1825,Sep
6383,"DOBLE SESION DE LOS JUEGOS DEL HAMBRE CON LUZU,WILLY Y STAXX",2013-09-13,2817605,40298,4208,Sep
6384,SAINTS ROW IV: EL ASESINO DE LATAS #8,2013-09-13,1767802,34581,2625,Sep
6385,PLANETA VEGETTA: EN BUSCA DEL PORTAL PERDIDO #48,2013-09-12,5502318,55290,9740,Sep
6386,BATALLA DE CONSTRUCTORES | #APOCALIPSISMINECRAFT | EPISODIO 13 | WILLYREX Y VEGETTA,2013-09-12,3537976,72575,11738,Sep
6387,FAR CRY 3: REALIZANDO BUENAS ACCIONES,2013-09-12,327057,16723,3286,Sep
6388,DEFENDER LA VILLA: LOS GUARDIANES | WILLYREX Y VEGETTA,2013-09-11,4127274,52446,5150,Sep
6389,AVENTURAS EN SKYRIM: EL ASESINO SIGILOSO,2013-09-11,408798,17869,2858,Sep
6390,PLANETA VEGETTA: QUE DURO ES SER PADRE #47,2013-09-10,2256823,47528,18182,Sep
6391,LA MUERTE NOS VISITA | #APOCALIPSISMINECRAFT | EPISODIO 11 | WILLYREX Y VEGETTA,2013-09-10,4083376,91507,21284,Sep
6392,GARRY´S MOD (ULTIMATE CHIMERA HUNT): QUE DURO ES SER CERDITO,2013-09-10,7883421,83598,3375,Sep
6393,"MINECRAFT THE WALLS: UN DURO DIA DE BATALLA CON WILLY,LUZU Y STAXX",2013-09-09,13034539,153521,8551,Sep
6394,SAINTS ROW IV: DURO DE PELAR #7,2013-09-09,636854,18669,2142,Sep
6395,ZONA MINECRAFT: EL HACEDOR DE LLUVIA #7,2013-09-08,947253,34029,10942,Sep
6396,DOS MAGOS EN APUROS | #APOCALIPSISMINECRAFT | EPISODIO 9 | WILLYREX Y VEGETTA,2013-09-08,3230561,78986,15108,Sep
6397,BATTLEFIELD 3: QUIERO UN MACHETE Y LO QUIERO YA!,2013-09-08,286219,14098,2610,Sep
6398,DESTRUYE EL NEXUS: LUCHADORES HASTA EL FINAL | WILLYREX Y VEGETTA,2013-09-07,5668688,58290,6866,Sep
6399,GARRY´S MOD: AMIGOS TRAICIONEROS,2013-09-07,6456419,109715,3485,Sep
6400,ZONA MINECRAFT: LA DUNGEON MORTAL #6,2013-09-06,1957761,35154,5966,Sep
6401,LA CABRA MALDITA | #APOCALIPSISMINECRAFT | EPISODIO 7 | WILLYREX Y VEGETTA,2013-09-06,4258087,89195,15408,Sep
6402,PAY DAY 2: DOS HOMBRES CUATRO TIENDAS | STAXX Y VEGETTA,2013-09-06,1943443,29948,1587,Sep
6403,PLANETA VEGETTA: UN DIA FAMILIAR #46,2013-09-05,2373149,39918,8816,Sep
6404,SAINTS ROW IV: UN GAMEPLAY MUY RARO #6,2013-09-05,727628,33541,3076,Sep
6405,MINECRAFT THE WALLS: UN DIA PARA OLVIDAR,2013-09-04,809998,28849,4208,Sep
6406,LA MUERTE DE PETER | #APOCALIPSISMINECRAFT | EPISODIO 5 | WILLYREX Y VEGETTA,2013-09-04,4696636,95367,9109,Sep
6407,WARFRAME FREE TO PLAY: EL FRIO DE LA BATALLA,2013-09-04,992768,20841,4348,Sep
6408,PLANETA VEGETTA: EL SALVADOR DE CABALLOS #45,2013-09-03,8117762,74003,9130,Sep
6409,PAY DAY 2: NUESTRO PRIMER BANCO | STAXX Y VEGETTA,2013-09-03,1820862,30793,1753,Sep
6410,MUNDO MINECRAFT: LUCHA CONTRA EL LAG,2013-09-02,2077961,27220,4619,Sep
6411,NUESTRO HOGAR DE SERPIENTES | #APOCALIPSISMINECRAFT | EPISODIO 3 | WILLYREX Y VEGETTA,2013-09-02,5624188,105923,11357,Sep
6412,SAINTS ROW IV: LA MUSICA DE LA MUERTE #5,2013-09-02,968102,47284,12733,Sep
6413,ZONA MINECRAFT: CON LA MUERTE EN LA ESPALDA #5,2013-09-01,1017670,40569,5778,Sep
6414,"GARRY´S MOD (PROP HUNT) SOY GRANDE,GORDO Y DURO",2013-09-01,3447526,63170,2680,Sep
6415,EL COMIENZO DE ALGO EPICO | #APOCALIPSISMINECRAFT | EPISODIO 1 | WILLYREX Y VEGETTA,2013-08-31,13717000,258886,25298,Aug
6416,SAINTS ROW IV: ¿CULITOS PRIETOS? TENGO LA SOLUCION! #4,2013-08-31,1835065,53284,9635,Aug
6417,VLOG Y NOVEDADES DEL CANAL,2013-08-30,659007,60295,14176,Aug
6418,LOST PLANET 3: MI PRIMERA PARTIDA,2013-08-30,402698,15709,2875,Aug
6419,PLANETA VEGETTA: EL PUEBLO EMBRUJADO #44,2013-08-29,2054879,36954,7635,Aug
6420,PAY DAY 2: ESTAMOS MUY LOCOS EH! MUY LOCOS | STAXX Y VEGETTA,2013-08-29,2006732,31291,1536,Aug
6421,ZONA MINECRAFT: NO MEREZCO LA MUERTE! #4,2013-08-28,1505259,35715,7209,Aug
6422,SAINTS ROW IV: SOY UN HOMBRE VISCOSITO #3,2013-08-28,1681931,34367,4358,Aug
6423,PLANETA VEGETTA: LA LUCHA CONTRA NAGA #43,2013-08-27,1892867,51017,7461,Aug
6424,GARRY´S MOD (PROP HUNT) ¿QUE SOY? ¿QUE NO SOY?,2013-08-27,5277502,93364,5146,Aug
6425,"LOS JUEGOS DEL HAMBRE: PALABRAS MORTALES CON WILLY,STAXX Y ALEX",2013-08-26,1425566,32279,4063,Aug
6426,AION FREE TO PLAY: QUIERO SER UN ANGEL,2013-08-26,696058,23323,5208,Aug
6427,ZONA MINECRAFT: LOS CORAZONES DE WITHER #3,2013-08-25,1631735,38798,8674,Aug
6428,SAINTS ROW IV: UN GRAN PODER CONLLEVA UNA GRAN RESPONSABILIDAD #2,2013-08-25,1644803,38659,4533,Aug
6429,MUNDO MINECRAFT: UN BONITO DIA CON SUSCRIPTORES,2013-08-24,1898130,37851,7610,Aug
6430,PAY DAY 2: DOS LADRONES EN APUROS| STAXX Y VEGETTA,2013-08-24,1719809,31086,2316,Aug
6431,LOS JUEGOS DEL HAMBRE: LA JUGADA MAESTRA,2013-08-23,1735804,30891,5058,Aug
6432,SAINTS ROW IV: SOY PRESIDENTE! #1,2013-08-23,2898565,54536,5750,Aug
6433,PLANETA VEGETTA: LA CABRA PODEROSA #42,2013-08-22,1587229,47143,10654,Aug
6434,"GARRY´S MOD: ¿QUIEN ES EL TRAIDOR? CON WILLY.STAXX,LUZU Y ALEX",2013-08-22,9768349,147914,4246,Aug
6435,ZONA MINECRAFT: MI GRAN AMIGO OJITOS #2,2013-08-21,2742807,77577,8309,Aug
6436,BATTLEFIELD 3: SOLDADOS CON HONOR,2013-08-21,421395,14587,2529,Aug
6437,PLANETA VEGETTA: LA FAMILIA EN PELIGRO #41,2013-08-20,5166875,70474,10758,Aug
6438,AVENTURAS EN SKYRIM: UN VIAJE MUY AJETREADO,2013-08-20,294780,13626,2739,Aug
6439,PROYECTO ARES: UN DIA SIN PIEDAD,2013-08-19,1083144,26449,5973,Aug
6440,GARRY´S MOD (PROP HUNT) EL MAESTRO DEL ESCONDITE,2013-08-19,3498692,71415,3528,Aug
6441,ZONA MINECRAFT: EL NINJA ASESINO #1,2013-08-18,3620804,77545,12125,Aug
6442,FAR CRY 3: EL ASESINO DEL MACHETE,2013-08-18,2569305,50247,4390,Aug
6443,ZONA MINECRAFT: AVANCE MODS NUEVA TEMPORADA,2013-08-17,960575,31128,12170,Aug
6444,SLEEPING DOGS: PATRULLERO INFORMATIVO,2013-08-17,234723,15396,2688,Aug
6445,"LOS JUEGOS DEL HAMBRE: LUCHA BAJO LOS RAYOS CON LUZU,STAXX,WILLY",2013-08-16,2179704,35100,3852,Aug
6446,SAINTS ROW THE THIRD: LA PRINCESA ESPACIAL,2013-08-16,801991,28175,7627,Aug
6447,PLANETA VEGETTA: UN GRAN COMBATE #40,2013-08-15,1881473,34295,9189,Aug
6448,EPISODIO FINAL DE CUBE WORLD | WILLYREX Y VEGETTA,2013-08-15,1541984,57950,18080,Aug
6449,BROTHERS: A TALE OF TWO SONS - INICIO DE LA AVENTURA,2013-08-15,343123,16576,3858,Aug
6450,MUNDO MINECRAFT: SOY UN CHICO CURIOSO,2013-08-14,9408233,72379,9564,Aug
6451,"GARRY´S MOD (PROP HUNT) CON WILLY,LUZU Y STAXX",2013-08-14,5732236,95503,7034,Aug
6452,PLANETA VEGETTA: QUIEN LO SIGUE LO CONSIGUE #39,2013-08-13,2013931,56078,13098,Aug
6453,LA MUJER-HOMBRE ENANO | CUBE WORLD | EPISODIO 40 | WILLYREX Y VEGETTA,2013-08-13,587606,14371,2189,Aug
6454,NATURAL SELECTION 2: TENGO HAMBRE DE VENGANZA,2013-08-13,1051054,28833,3435,Aug
6455,PROYECTO ARES: EL DESTRUCTOR DE NUCLEOS,2013-08-12,948858,26352,5639,Aug
6456,SAINTS ROW THE THIRD: SOY UNA BRUJA SEXY,2013-08-12,2469364,46447,10582,Aug
6457,ZONA MINECRAFT: EL ENDER DRAGON,2013-08-11,3242941,83252,10114,Aug
6458,LA MEJOR MASCOTA DEL MUNDO | CUBE WORLD | EPISODIO 38 | WILLYREX Y VEGETTA,2013-08-11,429524,16399,2746,Aug
